id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date
5BHJiCOCs5q9NEBEU4BY7c,"Concerto No. 1, Op. 23, B-flat Major: Allegro con fuoco","Rubinstein Collection, Vol. 15: Rachmaninoff: Concerto No.2; Tchaikovsky: Concerto No.1",7p2hVrht61nNFyzkLT7UQC,"['Pyotr Ilyich Tchaikovsky', 'Arthur Rubinstein', 'Dimitri Mitropoulos']","['3MKCzCnpzw3TjUYs2v7vDA', '5N1GUHhFMRFFgMTjSOJDb9', '0KEL9I60FHUhaPzRxuCHRT']",6,1,False,0.355,0.3979999999999999,10,-12.108,0,0.0325,0.96,0.8490000000000001,0.107,0.516,150.174,385733,3.0,1999,1999-12-31
48JZRTunzZb860TlNBaqaI,Goes a Little Something Like This,Plan of Action,7nBopvTjXBFD4EwWg41A9g,['The Kingpins'],['70zbBfpm0GT4skylOveAVY'],9,1,False,0.753,0.5539999999999999,7,-11.763,0,0.0493,0.109,0.286,0.0587,0.946,126.039,195973,4.0,2000,2000-09-12
64dEq8vvvVj7fLTHgQTtUu,"3 Romances, Op. 22: No. 2. Allegretto",Obsidian,3XQNhAlkNFl2gkMj1D8cfV,"['Clara Schumann', 'Petteri Iivonen', 'Mika Sasaki']","['2yzaWNFV3cxmcRZtwtr5WC', '0fCFzoLc7m6bALMjF38n7U', '5oyzahbhySfypXLh9YhMer']",34,1,False,0.255,0.0806,7,-23.279,1,0.0443,0.96,0.138,0.149,0.3429999999999999,92.119,167605,4.0,2016,2016-10-28
0RIyKlctXgZN2mIzHLAN7W,Give Me Something Real,What Apology,3TULQX3iYkMzzViWyzIiCA,['Schulz'],['3jQY96v4NiyNsSdL7rp51q'],11,1,False,0.8590000000000001,0.619,9,-7.337999999999999,1,0.0518,0.3720000000000001,0.0285,0.0981,0.539,92.031,317320,4.0,2006,2006-01-01
1N8yLuwrX5d1f5qXSC2AmC,Echoes of Desperation and Hate,"Ab Luna Lucenti, Ab Noctua Protecti",7ndKGhciQM2xfY76fCW3m5,['Abhor'],['1SKFkfVFscLQkJHmuOVOKa'],3,1,True,0.422,0.556,7,-8.587,1,0.03,0.000442,0.0948,0.0566,0.433,139.886,514440,4.0,2011,2011-09-28
3QWNqBAxS2fFi5N1vXk3Bk,World Famous,Real One,7BnTqg2oB4TkhKxw7vlp7h,['2 LIVE CREW'],['58Dx4HPzeOO3dbpD9YYEes'],16,1,True,0.8690000000000001,0.703,8,-6.82,1,0.188,0.0402,5.37e-06,0.195,0.561,107.057,231800,4.0,1998,1998-04-07
05p4HQWRTxnfdu0QjW1ba1,"Keyboard Sonata (Partita) No. 16 in D Major, Hob.XVI:14: III. Finale: Allegro",Haydn: Piano Sonatas Nos. 11-16 and 18,7HXfnLgzE1FK9hKWPsWNTN,"['Franz Joseph Haydn', 'Jenő Jandó']","['656RXuyw7CE0dtjdPgjJV6', '5Kb0Qf13EyYtVJvzCdI9M7']",19,1,False,0.423,0.125,9,-21.213,1,0.0373,0.993,0.922,0.0956,0.535,139.936,138560,4.0,1998,1998-07-31
5QwktQA0iLV5BFt0WwKy0E,Jump Rope (Z),Kristin Mooney,0nGbi0MWu0wJwbl5Csiyhf,['Kristin Mooney'],['4KWp5Cy05DnoCTiYOQXwNk'],12,1,False,0.295,0.0381,7,-31.363000000000003,0,0.0423,0.907,0.107,0.785,0.0398,125.474,63493,3.0,2004,2004-06-01
63rvLqA4E69XeifPtECVhD,Stolen Moments,Swingmatism,6x1EJNYZ2s4Jq61jb0zSxA,['The Solomon Douglas Swingtet'],['6suDw35krDWxZh3MODCnG1'],13,1,False,0.5670000000000001,0.308,0,-12.345,0,0.0441,0.496,0.898,0.216,0.175,115.728,292200,4.0,2006,2006-01-01
2B6CpkK0Rz67UzwDTW2Jt7,Real Baby Pluto,Pluto x Baby Pluto (Deluxe),3aITAVBURujVe8fhI2seeR,"['Future', 'Lil Uzi Vert']","['1RyvyyTE3xzB2ZywiAwp0i', '4O15NlyKLIASxsJ0PrXPfz']",10,1,True,0.898,0.5670000000000001,1,-6.4460000000000015,1,0.302,0.0165,0.0,0.109,0.602,141.97299999999996,196636,4.0,2020,2020-11-13
4dPYgFsbCwKJczeAQ9HecM,HURT.,HURT.,6sZMk6QsTQd1TJ6r6QYesE,['Paul Rey'],['5FjiYgLczmrP2j1gijAGWp'],1,1,False,0.7809999999999999,0.585,7,-7.638,1,0.0892,0.22,0.0,0.195,0.5489999999999999,114.989,194413,4.0,2019,2019-10-04
108nU3yU0X6KBpXLusWTrM,Habit,Hold Your Applause,78PhGusaKrrxIPPBX95fRl,['Bracket'],['5knnDYKq8qxrEmdbE4u8r2'],15,1,False,0.539,0.904,5,-6.816,1,0.0797,0.0067599999999999,0.0,0.124,0.272,121.947,219760,4.0,2014,2014-08-05
6GevqIATnsd1WaRgtNlYC4,A Casa,Mundo - The Best of Rodrigo Leão,1rprdbEgijHpegjDE9jD4X,['Rodrigo Leão'],['1HY3qhAqbGC5jM7lfbSqft'],11,1,False,0.344,0.337,0,-11.541,0,0.0307,0.8590000000000001,0.0014,0.144,0.241,151.399,319280,4.0,2000,2000
2w93gG2Nkp8JQtnuGnm8qv,You Can See Forever - Black Rock spaces,Downtemple Dub - Lost Mixes,0Vth75D0MNNydJ1psylql6,['Desert Dwellers'],['6EN5zX1Q2W7qcesyatdUfO'],9,1,False,0.223,0.417,6,-13.058,1,0.0351,0.7959999999999999,0.892,0.6920000000000001,0.0948,89.48299999999998,209462,4.0,2011,2011-04-12
38jUuoDXJE7rqKoxLTJhuy,When I think of Arizona,Rhubarb Trees,6w5hKCODd2yL89DKk0HIcf,['Anne Hills & David Roth'],['1n3PqiH5RxnFPWnX7NOh23'],3,1,False,0.7170000000000001,0.313,9,-8.934,1,0.0355,0.863,1.8e-06,0.16,0.425,130.062,218573,4.0,2012,2012-01-27
6eBI52pefC6PAmaQwS97r1,Blunted,Full Speed,0d8ZiQuUcHDzUkqz9PEn7j,['Kid Ink'],['6KZDXtSj0SzGOV705nNeh3'],11,1,True,0.915,0.524,1,-6.671,1,0.0784,0.0377,0.00089,0.163,0.13,106.022,220200,4.0,2015,2015-01-02
1bWC5rjoNM2vTeOnQNiBs5,Swim.,Swum,3kag2tLtqzJOol4OukMYIl,['SwuM'],['2Fc1UZXKRmPpWWx1sxcb9m'],6,1,False,0.6659999999999999,0.527,7,-9.217,0,0.0483,0.288,0.491,0.102,0.518,148.015,103784,4.0,2018,2018-06-01
67sgZCnBo2s3qhLb1TALmB,We've Been Here Before,We've Been Here Before,0h3XkkmmngIsReh11FKAGX,['Warforged'],['5RTgW4TydfikolqJu9WqjD'],1,1,False,0.1689999999999999,0.5720000000000001,7,-7.5539999999999985,1,0.305,0.00399,0.8,0.655,0.0496,95.647,382084,3.0,2019,2019-02-25
1dSdYnt6xWVFNlW4riT74u,Westward Ho! to Tilbury,Tourist Trap,6IrRAJCdg3Pn4toaGfBBHr,['Ed Rome'],['7LAxQmb2x5ZXVLn0pEbPH4'],16,1,False,0.379,0.166,7,-13.693,1,0.0493,0.81,0.809,0.109,0.672,147.128,40680,4.0,2013,2013-03-11
4PmMOWCRkeW5SuvSAAvf1d,"More Than a Healing (Parody of ""More Than a Feeling"")",Apologetix Classics: 70's Vol. 1,3N0N5qTV7Bid8aVnHSzflU,['ApologetiX'],['4vnFvze1XEgOLzei8tydtU'],1,1,False,0.354,0.723,7,-4.126,1,0.0311,0.0438,2.09e-06,0.325,0.261,106.117,285904,4.0,2010,2010-12-08
1PODDHzrrhNYQnOsRr8TUf,Put Your Hands Up - Ludovika Night Remix,Put Your Hands Up (Remixes),2jztcfsv2UMxJ8vki0CNck,['Matchbox Twenty'],['3Ngh2zDBRPEriyxQDAMKd1'],3,1,False,0.446,0.84,11,-5.846,0,0.172,0.0070599999999999,4e-06,0.204,0.424,125.969,204863,3.0,2012,2012-12-14
7c9ld15VmVO5PxNB0w0Fu3,Musical Metaphysics - Narration,Ribbon of Highway,1OsNNZebTdyl3cm0zWYyUi,['Bob Childers'],['2BiZxemw5UleHebWaSms6K'],21,1,False,0.607,0.309,7,-18.143,1,0.8640000000000001,0.412,0.0,0.3929999999999999,0.424,76.21,73160,3.0,2008,2008-09-16
67yNtwEoP9VyVkOvKpJBKR,Four Tables,Multiplication Hip Hop,4NSOLmqC7TiwWNDEC2XFN2,['De-U Records'],['0oIFeV6P5H4cl0aPdiuPOn'],4,1,False,0.924,0.61,7,-10.313,1,0.218,0.0136,3.79e-06,0.153,0.588,100.084,178000,4.0,2000,2000
7AXWkAdnEMyn6kqblJqphH,Gravitacion,Alpaka,0PValkChn507IYqp0Yhmtv,['257ers'],['6ihLfpY3cmdGyWEnItn30w'],3,1,True,0.7909999999999999,0.74,0,-4.597,1,0.0727,0.00077,0.00195,0.17,0.708,117.045,200987,4.0,2019,2019-05-03
5mvD274MxrK7xTUD6JRdBm,Gone,Harbor Area,5To1TXz7MPAvkX2Q7yOYra,['Left Alone'],['1y8nfcBE7BsDPifEWQfFQJ'],3,1,False,0.517,0.968,4,-3.778,1,0.0531,0.00639,0.0,0.11,0.918,164.05599999999995,169400,4.0,2014,2014-09-23
3WOMPv1pExRNLEEmCmYrvm,Initials,Hair (The New Broadway Cast Recording),4ALVyY1OJCf30LCBwhkzOd,"[""'Hair' Tribe""]",['3n3yTD6TIoLrzhuR6Wh7kd'],13,1,False,0.682,0.325,0,-8.809,1,0.048,0.622,0.0,0.0853,0.841,119.325,49907,4.0,2009,2009-05-25
66cOUvug39f2dCzRGGZuQL,Sanctus (Instr.),Alfred Deller: The Complete Vanguard Classics Recordings: Music For The Christmas Season,1bijdr5ohgohHbpdtbZOV2,['Alfred Deller and the Deller Consort'],['36uQCOqrwCceiM9TzM7l2Z'],3,3,False,0.176,0.00511,5,-36.332,1,0.0397,0.995,0.8740000000000001,0.113,0.2739999999999999,66.766,100507,4.0,2008,2008-10-28
1IMWrhSDUDmaZqnG2PdWAQ,Fantasy,"R&B - 100 Hits - The Greatest R n B album - 100 R & B Classics featuring Usher, Pitbull and Justin Timberlake",0QhwxYDUougJiVDtyN4Lhm,['Mariah Carey'],['4iHNK0tOyZPYnBU7nGAgpQ'],13,1,False,0.669,0.727,7,-7.587999999999999,1,0.0353,0.139,0.0,0.123,0.807,102.322,243493,4.0,2013,2013-06-21
5VF9qcwwpRkjWD4b3us3sF,The Watchtower,Sempiternal Past,2TVAhGhqy4sYhm1cuwIX4A,['Darkthrone'],['7kWnE981vITXDnAD2cZmCV'],11,1,False,0.2339999999999999,0.985,7,-6.539,1,0.108,1.67e-06,0.873,0.33,0.135,117.047,312027,4.0,2012,2012-02-20
08w1hnWW4GhVm61DoVojsY,Grace,Human (Deluxe),1rMmiDKa8V5H9yYTPAbLng,"[""Rag'n'Bone Man""]",['4f9iBmdUOhQWeP7dcAn1pf'],8,1,False,0.519,0.461,5,-9.525,1,0.0337,0.6890000000000001,0.0,0.29,0.361,79.036,211067,4.0,2017,2017-02-10
3ddSIb1rV0XmPiCZdhTP86,Meadow,Para Siempre,3YjjTVAsB3pGZAXpLDjD9S,['Morsel'],['1gO8oRRqsPtX4On6lDx388'],2,1,False,0.364,0.8290000000000001,0,-5.529,1,0.0432,0.000848,0.0782,0.115,0.429,161.516,316440,4.0,2001,2001-05-15
5TT0VMdKIOqHQi8eif5pi8,Obrigado - Instrumental,Bandana Beats,4xW2BxaorYk4ejt78KJUVk,"['Freddie Gibbs', 'Madlib']","['0Y4inQK6OespitzD6ijMwb', '5LhTec3c7dcqBvpLRWbMcf']",1,1,False,0.6709999999999999,0.39,11,-15.903,0,0.841,0.816,0.0015199999999999,0.195,0.968,61.44300000000001,29440,4.0,2020,2020-01-31
5OEzvwtvFozMRJ0ugyLTtb,All Roads,The Silent Awakening,53AceGxnLomHf7omuKP45O,['Tina Malia'],['1c0uQiM5LLHE4juxlFn1Q2'],3,1,False,0.455,0.284,11,-11.612,1,0.0272,0.775,0.00193,0.104,0.159,101.483,360320,4.0,2006,2006-08-08
7AfGfzQCnpVr7XztqoVo5A,Up From The Skies - Alternate Take,Plays The Music Of Jimi Hendrix,0lBWV41v8qCOq4goLvPUw8,['The Gil Evans Orchestra'],['0NSaDbZ3bVycmiRGhVvjyX'],11,1,False,0.386,0.7829999999999999,10,-7.166,1,0.0822,0.24,4.47e-06,0.263,0.445,76.622,611827,4.0,1974,1974
19l2HqXbv6KGwyy7c5YLl3,Delia,Gimme Some Neck,6BAyV837xPY0ukq8vph9G9,['Ronnie Wood'],['5HFtQOrPHOFptM1WF9xPuK'],3,1,False,0.578,0.21,5,-13.56,1,0.0755,0.737,0.7340000000000001,0.102,0.374,75.869,42733,4.0,1979,1979
3AuHu7hdVsymA3nlNFXIuU,Angelsight,Black Soil,7e273Fpz132FlirU9xDAUT,['Marc Stoeckle'],['23emMK0lnWPY6s7taFh6gH'],5,1,False,0.123,0.0704,9,-23.264,0,0.0439,0.703,0.721,0.0994,0.0304,68.048,94000,4.0,2016,2016-06-03
5drPaXizhTVYTBYUHTUd8M,"Swan Lake, Op.20: Act II, No. 10: Scene. Moderato","Tchaikovsky: Excerpts from ""Swan Lake"" Suite; The Nutcracker Suite; Suite from ""Sleeping Beauty""",0qw0nXHCGd6o6IhXIZCbQp,"['Pyotr Ilyich Tchaikovsky', 'Alexander Titov', 'Orchestra New Philharmony St. Petersburg']","['3MKCzCnpzw3TjUYs2v7vDA', '0i7LEbNYupmNEuVG7GJr7O', '6PC5mHlqB8BIbsDJ9QSVZx']",1,1,False,0.106,0.203,4,-16.165,0,0.0434,0.856,0.935,0.113,0.0639,48.885,185800,4.0,1994,1994-05-25
04HuOtu303shRIygAgcXUh,Sworn by the White Wolves Blood,Tyranny Returns,4QHWly6VpYTpmkDOu2QHMz,['Sargeist'],['6zl5IXVgj1nG1fqjUh68xe'],9,1,True,0.0792,0.98,9,-7.126,0,0.0646,2.07e-05,0.00349,0.337,0.0388,175.375,210773,4.0,2005,2005-04-05
1uyuJ6JXT2ABDxGPdEts85,Intro,Mood,5Jlr6sS1oHd6RgFsmLBxiN,['Tru_lyrics'],['0iY5kacu8BvfcTzgYAh6qK'],1,1,True,0.4679999999999999,0.757,0,-5.149,1,0.389,0.314,0.0,0.196,0.627,82.851,271386,1.0,2018,2018-07-28
6wiNgvmmx5Hb3ZjJd7eAmn,Isaiah 53 1-5,To Know Your Name,4dxXhkhFssdAeJEPjHniEh,['The Fellowship at Cinco Ranch'],['2J6ASi6jHwEq1JzaiLj99y'],13,1,False,0.305,0.264,6,-15.997,0,0.0396,0.866,0.312,0.322,0.0716,88.979,74493,4.0,2009,2009-03-13
0E4EYPYJbi72kj4bTZGMEW,Keine Angst die Nacht wird schweigen,Über Grenzen gehen,5iPVeOCX5yOBx39icpuw2T,['Olaf Berger'],['5Uujd3s48hqzWPgG162NF1'],5,1,False,0.747,0.8190000000000001,1,-4.28,0,0.0335,0.251,0.0,0.0806,0.7120000000000001,128.998,181880,4.0,2015,2015-11-06
4tNC9J1SvE66nGxdb9M90y,Save My Soul,Soundboy Rock,5cgTWHU1OpbTm8VjfHtp9B,['Groove Armada'],['67tgMwUfnmqzYsNAtnP6YJ'],4,1,False,0.8,0.795,8,-6.239,0,0.0773,0.39,0.841,0.142,0.299,130.00799999999998,262293,4.0,2008,2008-03-18
2BiwAX773gdHiptNCoCyng,Paddy's Rambles - Funky Reel,Fly Not Yet,0P0btBmb8RtDbskKrZnqvN,['Elizabeth Nicholson And Stringed Migration'],['6nxXNNIQtbQ633R4UXLDK6'],5,1,False,0.4029999999999999,0.243,4,-13.423,0,0.043,0.7929999999999999,8.37e-05,0.0665,0.123,110.033,375200,4.0,2008,2008-01-01
2Vqd3I8NkBRI14oTPRE4Y0,"Inner Sounds, Pt. II",Center Song (Feat. Ingrid Jensen),2iEM4ujsRKNwiLWCrsvWlM,"['Steve Treseler Group', 'Ingrid Jensen']","['2DubelEDvBWXATr53SLncA', '0dA4PhxQgs0e6BzPnxmOo6']",5,1,False,0.643,0.408,8,-9.858,1,0.027,0.915,0.8340000000000001,0.136,0.175,136.329,103067,1.0,2013,2013-10-29
6qlqHd3Ao56fFFPevSvmwJ,A Beating,Sikoses,1onDk9jcvGVVUT8i3Jj9CA,['Monsieur Doumani'],['5EDdS7mPetnRTd1oeRtS3u'],5,1,False,0.4429999999999999,0.332,9,-11.123,1,0.0573,0.81,0.143,0.226,0.802,66.165,322440,4.0,2014,2014-03-16
11ofi3Ke6yHgd61RkmtAHb,White Hand,Cut Open,2fWPujF0TITuFyd6YArv9l,['Dwayne Sodahberk'],['7nbGmaXlzOVYwEmbdL77t4'],4,1,False,0.669,0.407,3,-12.842,1,0.059,0.647,0.843,0.109,0.482,78.001,172307,4.0,2006,2006-07-18
52cgw9XN9fhtt0aBu7xezd,Warm Air Vs. Cold,Volume III The Silence Of Animals,6EAw93XyEO1A3WlvZIifbF,['The Two-Minute Miracles'],['04Ald0BiPvYu78OWWPzqRS'],9,1,False,0.624,0.1159999999999999,5,-15.857,1,0.0418,0.799,0.0,0.0914,0.1969999999999999,83.325,122400,3.0,2003,2003
7M3FeCEOZd79c9b2y7nL7F,"These Are Sines, These Are Cymbals",Air Travelers EP,24XGzjRQAABCwbk8P0ujpB,['Finn Riggins'],['6qv1kdoOWSA4Z8PBHXCFJe'],1,1,False,0.188,0.248,10,-10.618,0,0.0498,0.6890000000000001,0.705,0.215,0.0223,47.03,28933,3.0,2006,2006-11-29
6KpeAazGrKXMOFoe9LGZ7w,Civil Engineering,Volume One,6SIRmLXaE7BJMHTQ1mgLfs,['The Michael J. Epstein Memorial Library'],['0NtRYFuC2jivQqMzfJW8dX'],7,1,False,0.611,0.726,7,-6.5520000000000005,1,0.0349,0.157,0.0,0.104,0.6990000000000001,141.981,172547,4.0,2011,2011-05-10
0eQ0oGUuMUpsY2aw6Jijmq,Agnes,Teal,5SgjYM1s26zAy01ZeWXKnZ,['Rod Hamilton'],['6xDF2Rg5WD8OmJBY99YFbh'],6,1,False,0.375,0.381,5,-12.062,0,0.109,0.987,0.9,0.135,0.191,174.424,191080,3.0,2012,2012-11-23
5tHhHtKfmowmrOxtmC47ex,Stoptaste,Nador,2u6q5sBh8VigLzYghKk5r0,['Namika'],['0HSc7yUdNSosxRb2UJnXlz'],9,1,False,0.675,0.638,7,-7.484,1,0.133,0.0504,2.93e-05,0.0993,0.2319999999999999,92.557,204933,4.0,2015,2015-07-24
7lALiNx7mckf1D0KlgGs7O,victoria,Hip,7nHNllkQrAjCPxnDX9UkeE,['Hazel Virtue'],['42S8p93FSRL33RJ0rKdE5R'],3,1,False,0.5589999999999999,0.6779999999999999,7,-11.223,1,0.0349,0.0019,0.254,0.4,0.205,127.82,186573,4.0,2003,2003-01-01
055eGm6jwhpmqdpOqtGb7M,The Way Back When,Love Tigers,2q80h6cL6qx5DJQcwHZ30Z,"['Jack Waldheim', 'The Criminal Hearts']","['02YqegX4TbZQx9Hwqa27Xd', '4IfsuJyKKqtJeWZFqeOGBu']",14,1,False,0.55,0.346,9,-11.51,1,0.0335,0.278,8.06e-05,0.135,0.15,136.561,276587,4.0,2015,2015-12-15
6aRdjxFMEyZNJQvtzZ9oNZ,The Space Between,Lullaby Renditions of Dave Matthews Band,76TE6yOdAQdP9lEJs4XCED,['Rockabye Baby!'],['5bHjVR4F2Tfq4Ha6x7K6wU'],1,1,False,0.6579999999999999,0.103,9,-21.097,1,0.12,0.973,0.8640000000000001,0.212,0.928,169.791,175307,4.0,2012,2012-03-06
68s4NFGZ3nA1f3COouk9Ys,Homesick,Grave Dancers Union,3EFhsxrJoH3yE3r8bHheE6,['Soul Asylum'],['02da1vDJ2hWqfK7aJL6SJm'],5,1,False,0.482,0.589,0,-8.351,1,0.0326,0.0156,0.0,0.19,0.3929999999999999,131.664,213733,4.0,1992,1992-01-01
5eLPTxNJKWw0SAgtYqyNdj,I Know Its Love,Reggae Music Lives,42ucuoHpFOezTVtyRoIors,['Gramps Morgan'],['7eA9Vth6x4I2V5kW7RlREX'],12,1,False,0.8029999999999999,0.488,7,-7.444,1,0.255,0.0726,0.0,0.0774,0.7020000000000001,139.803,210293,4.0,2012,2012-04-24
4T4tZwWAyTP1IRClqa8Vqd,Ey Pari,The Secret Museum of Mankind - Central Asia - Ethnic Music Classics: 1925-48,2sKkPqUGHg1g3QUEwM3a10,"['A. Imamkhodzhaev', 'S. Yarashev']","['6W0djQPlzCdIxRSCBoyaZj', '4TTN4K6XxnkSCLwZFfdhXv']",10,1,False,0.522,0.192,5,-12.285,0,0.0757,0.974,0.0,0.231,0.26,85.65,181733,3.0,2005,2005-06-20
3oapzSzU0O1PpUW9PeOhaO,Still Of The Night - 2020 Remix,Still Of The Night (2020 Remix),79RYT8PAoDfmrlldVbfziI,"['Whitesnake', 'Chris Collier']","['3UbyYnvNIT5DFXU4WgiGpP', '1taWFSDSElKxklyuXIJaEy']",1,1,False,0.444,0.909,0,-4.3,1,0.0451,0.000239,0.00256,0.3829999999999999,0.3989999999999999,100.217,409806,4.0,2020,2020-05-27
5XzVKZZZgLzdWfMKN4ssZp,"Piano Concerto In A Minor, Op. 54: I. Allegro Affettuoso",Grieg/Schumann: Piano Concertos,3Mm6RqL0nc0CrJNThQmyqj,"['Budapest Symphony Orchestra', 'Jenő Jandó', 'Robert Schumann']","['4yrzlxPNm4ulLRpn5wmEAX', '5Kb0Qf13EyYtVJvzCdI9M7', '2UqjDAXnDxejEyE0CzfUrZ']",4,1,False,0.211,0.0934,9,-21.691,0,0.0389,0.989,0.888,0.123,0.0554,71.968,841520,4.0,1988,1988-10-06
1s3dHXnXtSRotLqxIUXXQH,Now,Skyward,7FfjZLD5P9oPWFXGi6hsqA,['Skyward'],['1FhK1p6CKy2Hej1kdo36le'],7,1,False,0.514,0.782,1,-5.14,1,0.0482,0.00307,0.0,0.44,0.545,104.941,208055,4.0,2016,2016-09-30
2TBFn4gyVxeaVSwpruPvhG,"Thotiana (feat. Cardi B, YG) [Remix]","Thotiana (feat. Cardi B, YG) [Remix]",0IXOabBn5QDPfpFJLMNmEg,"['Blueface', 'YG', 'Cardi B']","['3Fl1V19tmjt57oBdxXKAjJ', '0A0FS04o6zMoto8OKPsDwY', '4kYSro6naA4h99UJvo89HB']",1,1,True,0.911,0.721,10,-4.833,0,0.28,0.0364,0.0,0.111,0.69,104.11,297546,4.0,2019,2019-02-18
4SNjzizbGiSR9ESP3jDzhr,Essayer,Super Comédie,3lP2mjkEwjJ7Rex3KAuPPN,['Peter Peter'],['52NQGJWKvdWMbKxThs2fNC'],9,1,False,0.556,0.931,8,-4.761,1,0.036,0.00205,0.0463,0.0995,0.774,151.018,194197,4.0,2020,2020-09-25
0QNhyUlR25boslKYv40nbY,Monkshood,Strange Rain,1uquoCtiRnE6i40mLaA36g,['Patrick Godfrey'],['1BAvJgp00TWolLMdiEFO8v'],10,1,False,0.386,0.481,2,-14.278,0,0.136,0.0219,0.0831,0.1009999999999999,0.261,60.135,96733,4.0,1996,1996-01-01
0OOcamXCfxoaO28mVpSpEK,It Aint Fair,Same Eyez On Me,0emSHhSI2ZFRJH12WaoWBc,['Petey Pablo'],['4Js9eYwAf9rypNtV8pNSw9'],6,1,True,0.725,0.54,1,-7.872000000000001,1,0.268,0.243,0.0,0.191,0.7340000000000001,82.988,225933,4.0,2009,2009-05-03
5R20SLXw67E9YarADeTIoe,Baby Luv,Groove Theory,0VVegiriO1eyyfOKrLmxtc,['Groove Theory'],['7opRqRgF9lvnVraBFCMvIj'],5,1,False,0.741,0.71,0,-9.377,1,0.0612,0.00404,0.0019399999999999,0.099,0.747,97.329,287267,4.0,1995,1995-07-25
2Yk2ceBqpgpCYp1s046UiE,Party for the Living,Monstercat 004 - Identity,6yAfW1xcugjVHN7CcN6ydI,['Tristam'],['28Ky95tmlHktB96DBUoB0g'],7,1,False,0.552,0.614,5,-12.041,0,0.0529,0.00166,0.838,0.0802,0.414,160.033,188953,4.0,2011,2011-12-18
3YkJInQ5mJ3GoIwVCnXC7Y,"Symphony No. 5 in B-Flat Major, WAB 105: IV. Finale: Adagio - Allegro moderato",Bruckner: Symphony No. 5,2mElFJCwVzh3HPfZsqYAuh,"['Anton Bruckner', 'Tapiola Sinfonietta', 'Mario Venzago']","['2bM3j1JQWBkmzuoZKu4zj2', '1aCLiYz6Kl83key0zcgCxc', '39lQyvfR8sc6VYCeXMkFsQ']",4,1,False,0.192,0.157,5,-17.506,1,0.043,0.925,0.841,0.102,0.0817,74.646,1117240,4.0,2015,2015-05-04
5VxVWo7FFwmzsxe8LwdwYP,Fine Line,"Open Seas, Empty Skies",7iZHWbpilJZH9I2ZNnGsnE,['Roger Drawdy & The Firestarters'],['2wsP32gqaovikYHj1xr89g'],9,1,False,0.633,0.507,10,-9.412,1,0.0323,0.569,0.000149,0.0937,0.7240000000000001,107.298,188613,4.0,2005,2005-07-25
2CeCRVMfjKaTyMZg384sx5,Sway,Sit Down and Dance,7dc6fRBTsuORPwqkk7anm7,['Modern Diet'],['4XVYr4EPF2VZwhX1Apd0o1'],5,1,False,0.26,0.723,0,-4.768,1,0.0506,0.0917,2.11e-05,0.103,0.158,187.74400000000003,308902,4.0,2019,2019-03-01
0O8zyRKDRn6NQm3EPaWDs8,Carnage,RAGE,3SeUNu6Vswh4f8yMW6fmGA,['Xtortion Audio'],['4mtNoMN4jglEdAWfrD5N9z'],11,1,False,0.585,0.945,1,-1.986,0,0.0878,0.000153,0.7190000000000001,0.312,0.402,132.039,110910,4.0,2012,2012-08-02
4YUnj6knAvYekhleCQjfAF,Close the Door,The Essential Teddy Pendergrass,6yTiY5jSYTygHkG4PkSIMv,['Teddy Pendergrass'],['68kACMx6A3D2BYiO056MeQ'],2,2,False,0.705,0.507,5,-10.366,0,0.0392,0.422,0.000164,0.0981,0.655,88.865,325787,4.0,2007,2007-11-05
15ls7RjWHBetu2u5sbyfNr,Anymore,Are We There Yet?,4i2wDKmZiquqgR8ByCA4Ex,"['Chris Jones', 'Sara K.']","['5TMjq15XO5GeJaK86wl65o', '5BP0AbuCZ2PWrbJILohVd7']",3,1,False,0.604,0.216,7,-15.295,1,0.0536,0.912,0.000455,0.77,0.419,114.499,335493,4.0,2003,2003-09-04
0uPZ3c2dO2gJQMoG48xKGn,Too Old To Get Married,West Side Strut,7g3FhubXyKNZIFnlVEz73k,['Eddy Clearwater'],['24k7DQG3asoxeOERUfa4JS'],8,1,False,0.544,0.833,0,-3.156,1,0.0901,0.0408,0.000349,0.688,0.741,152.56,235053,4.0,2009,2009-06-18
1zCnvb3Vmy1P1ZO9DjVgF9,Requiem in A major: Kyrie eleison,Biber: Requiem A-major/Steffani: Stabat Mater,0tTL4KCouH9TD8HAGBrhRN,"['Heinrich Ignaz Franz von Biber', 'Gustav Leonhardt']","['2kMM5v3f7rti00gIbVc1Tk', '0KmvC3SVTF02l4ueknQCsW']",2,1,False,0.186,0.126,8,-20.228,1,0.0382,0.986,0.723,0.0887,0.217,81.161,151160,4.0,1995,1995-12-29
6KLEeF0CpQXH5PMo0otmlP,Going Downtown,Game of Price,0QcS4GIu0ivrGm2Rbw5R3Q,['Nations'],['3Nw6FrTgeJZLRRrkMZL8Cu'],5,1,True,0.598,0.8109999999999999,7,-6.803,0,0.0345,4.38e-05,0.821,0.0671,0.609,126.141,257600,4.0,2017,2017-09-03
